descmunicipio;ano;altitude;CodClima;CodRegiao;precipitacao_Janeiro;precipitacao_Fevereiro;precipitacao_Março;precipitacao_Abril;precipitacao_Maio;precipitacao_Junho;precipitacao_Julho;precipitacao_Agosto;precipitacao_Setembro;precipitacao_Outubro;precipitacao_Novembro;precipitacao_Dezembro;umidade_Janeiro;umidade_Fevereiro;umidade_Março;umidade_Abril;umidade_Maio;umidade_Junho;umidade_Julho;umidade_Agosto;umidade_Setembro;umidade_Outubro;umidade_Novembro;umidade_Dezembro;temperatura_Janeiro;temperatura_Fevereiro;temperatura_Março;temperatura_Abril;temperatura_Maio;temperatura_Junho;temperatura_Julho;temperatura_Agosto;temperatura_Setembro;temperatura_Outubro;temperatura_Novembro;temperatura_Dezembro
ITALVA;1954;36;4;4;64,4;10,6;117,6;94,0;49,7;0,0;22,5;19,0;0,0;30,8;39,5;105,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1955;36;4;4;184,8;17,8;19,7;46,6;75,1;11,2;9,7;0,0;2,4;50,0;334,5;348,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1956;36;4;4;24,3;75,6;100,7;33,6;88,9;21,2;22,8;18,6;46,0;99,5;184,6;197,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1957;36;4;4;137,6;180,7;315,5;100,2;109,0;13,7;17,1;6,3;78,6;33,0;269,6;642,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1958;36;4;4;115,3;99,2;94,2;70,4;152,3;25,9;126,3;4,7;184,6;222,5;123,7;192,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1959;36;4;4;253,3;14,0;98,0;11,7;23,1;8,7;8,6;16,3;8,1;88,6;152,8;238,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1960;36;4;4;101,1;136,3;284,1;62,0;25,6;102,5;27,5;10,2;91,9;20,9;351,9;152,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITALVA;1961;36;4;4;503,7;180,9;19,0;68,2;29,8;46,1;19,2;19,5;8,4;13,4;79,1;26,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





ITAOCARA;1964;60;7;4;188,4;303,8;170,4;185,6;42,8;46,0;58,1;99,6;6,6;125,9;114,0;253,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1965;60;7;4;243,4;152,0;277,0;158,8;32,8;37,0;89,8;24,8;55,5;244,9;126,8;128,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1966;60;7;4;326,9;53,2;61,6;113,4;72,9;14,7;69,5;17,9;45,2;185,7;293,2;113,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1967;60;7;4;280,8;141,9;234,7;78,3;76,7;18,0;42,5;20,2;16,3;54,9;208,8;271,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1968;60;7;4;161,1;437,0;211,2;121,0;43,0;14,0;28,4;0,0;110,6;134,7;92,7;125,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1969;60;7;4;185,3;108,7;170,4;271,7;45,3;231,6;18,7;35,3;14,0;177,3;248,7;367,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1970;60;7;4;187,8;47,8;86,9;120,7;8,5;25,3;128,4;47,4;25,1;122,3;212,8;66,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1971;60;7;4;121,6;25,4;78,8;61,2;23,6;83,4;40,4;127,2;115,3;170,3;393,6;308,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1972;60;7;4;121,8;161,6;92,1;88,4;56,6;15,0;91,8;43,8;155,0;45,6;165,3;256,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1973;60;7;4;240,9;38,2;181,7;70,0;42,4;14,7;0,4;42,8;33,1;341,0;155,2;295,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1974;60;7;4;348,3;34,4;68,2;72,8;71,9;20,8;5,6;2,2;22,2;122,0;136,1;224,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1975;60;7;4;188,7;79,0;95,2;75,0;97,1;40,4;31,8;2,4;84,2;319,4;293,8;122,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1976;60;7;4;6,3;55,9;51,7;18,5;46,1;4,2;117,9;71,2;172,4;209,7;216,9;386,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1977;60;7;4;75,4;1,0;61,3;278,7;51,3;6,6;3,0;12,9;109,9;102,4;269,4;200,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1978;60;7;4;93,2;114,5;35,8;87,0;79,7;43,0;96,8;19,4;39,6;104,8;168,2;215,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1979;60;7;4;509,1;180,6;126,0;83,6;61,4;8,2;30,4;31,8;20,3;35,6;245,0;200,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1980;60;7;4;208,2;108,7;42,6;235,1;52,3;9,8;13,9;70,5;19,1;54,8;102,7;287,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1981;60;7;4;144,1;51,9;145,4;133,8;46,5;19,1;24,7;37,5;21,6;125,0;418,2;257,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1982;60;7;4;221,1;25,0;455,2;92,6;13,4;10,9;18,8;124,3;24,1;65,0;69,2;342,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1983;60;7;4;342,3;49,5;207,2;170,8;54,4;13,8;66,1;4,9;168,1;197,5;384,4;462,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1984;60;7;4;151,4;73,8;170,9;165,8;13,2;11,4;12,0;75,5;62,5;98,0;193,5;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1985;60;7;4;444,8;123,6;192,3;31,0;68,9;2,4;73,0;24,4;91,8;78,6;234,6;156,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1986;60;7;4;226,2;0,0;24,6;50,2;13,6;9,4;57,0;87,4;46,0;31,0;112,9;181,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1987;60;7;4;261,7;49,1;154,3;156,9;109,9;6,2;11,9;8,8;51,2;105,8;262,9;224,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1988;60;7;4;135,0;182,9;140,8;120,0;89,4;87,5;17,8;1,0;24,7;108,8;243,7;160,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1989;60;7;4;133,6;82,9;137,0;110,1;81,4;75,0;36,7;12,4;59,2;131,9;213,8;69,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1990;60;7;4;31,2;142,9;66,5;110,5;39,4;24,6;28,6;35,6;58,6;153,2;130,2;286,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1991;60;7;4;152,4;129,9;243,7;70,6;41,0;52,2;66,4;86,5;100,9;59,4;181,7;131,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1992;60;7;4;217,1;111,1;75,5;127,3;53,1;33,9;133,8;80,7;175,3;92,5;269,5;179,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1993;60;7;4;362,4;36,2;90,4;266,7;66,3;73,2;4,4;24,5;60,2;57,4;142,8;402,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1994;60;7;4;362,4;5,3;537,6;225,6;78,8;25,1;32,2;14,9;30,7;155,7;90,4;140,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1995;60;7;4;94,9;136,0;99,1;151,9;24,1;18,0;8,0;55,8;35,8;153,8;303,1;390,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1996;60;7;4;197,7;9,1;87,6;55,7;46,6;22,5;6,8;61,1;159,2;150,8;262,0;161,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1997;60;7;4;126,3;66,6;197,7;12,4;24,8;4,3;0,0;25,1;88,1;85,5;198,4;241,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1998;60;7;4;288,2;186,9;269,5;156,6;83,4;36,4;0,0;99,0;11,2;354,3;291,4;276,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;1999;60;7;4;116,4;0,0;131,1;32,9;14,9;81,2;19,9;22,7;39,2;148,6;386,2;89,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAOCARA;2000;60;7;4;290,9;50,8;136,4;51,0;42,7;8,6;32,2;106,8;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00





ITAPERUNA;1942;108;14;4;0,0;0,0;141,2;114,4;25,7;9,9;9,5;58,4;22,4;187,2;147,5;409,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1943;108;14;4;369,2;73,5;41,8;39,9;6,5;77,9;0,0;18,5;12,7;228,5;52,0;264,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1944;108;14;4;183,3;203,8;110,2;29,7;34,5;4,1;25,7;5,7;13,1;76,4;55,6;202,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1945;108;14;4;248,9;72,3;199,0;78,0;77,9;82,6;5,7;7,4;7,5;66,0;242,0;171,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1946;108;14;4;72,5;75,9;102,6;181,4;15,5;22,6;16,5;4,3;53,1;98,5;185,7;204,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1947;108;14;4;159,7;157,6;152,5;24,5;0,0;8,6;56,8;88,1;22,0;120,2;139,6;336,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1948;108;14;4;57,3;136,6;157,5;64,4;47,1;38,5;3,1;8,9;14,0;34,1;189,7;331,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1949;108;14;4;190,8;188,8;79,0;142,1;28,7;39,9;9,3;4,0;5,7;160,4;83,5;280,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1950;108;14;4;130,2;35,2;152,8;114,2;22,5;50,6;8,1;3,0;57,2;113,5;175,3;182,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1951;108;14;4;98,4;204,3;268,0;9,3;33,0;41,0;15,8;11,0;0,0;54,8;54,2;334,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1952;108;14;4;283,4;285,7;59,5;54,2;5,0;43,3;4,0;18,3;52,0;104,9;192,1;167,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1953;108;14;4;46,0;188,6;88,3;171,3;28,0;30,9;4,3;18,0;17,4;32,5;160,4;298,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1954;108;14;4;87,5;26,0;74,0;90,0;54,0;0,0;0,0;14,0;0,0;41,0;100,0;185,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1955;108;14;4;160,0;35,0;29,0;68,0;37,0;28,0;2,0;0,0;0,0;61,0;248,3;219,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1956;108;14;4;17,9;98,2;52,1;37,9;58,7;26,9;6,7;25,9;22,6;80,2;215,0;243,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1957;108;14;4;132,9;125,3;208,0;74,1;55,9;8,5;0,0;0,0;83,7;53,2;238,5;379,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1958;108;14;4;246,1;109,4;188,0;82,5;129,4;12,6;16,0;4,0;76,8;157,2;40,4;127,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1959;108;14;4;39,0;31,0;68,0;8,9;6,4;1,0;0,3;0,0;3,2;126,3;222,6;165,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1960;108;14;4;31,5;131,8;326,9;57,0;14,8;54,1;14,8;0,9;44,3;54,3;227,8;271,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1961;108;14;4;229,7;261,3;75,0;153,4;0,0;42,8;0,0;0,0;0,0;15,0;82,6;110,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1962;108;14;4;145,0;268,0;12,4;0,0;21,9;0,0;46,2;13,0;49,0;81,0;77,0;231,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1963;108;14;4;53,0;51,0;0,0;42,0;0,0;0,8;0,0;0,0;0,0;38,6;90,5;60,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1964;108;14;4;332,0;331,0;120,0;69,0;40,0;27,0;83,0;8,0;17,0;168,0;133,0;330,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1965;108;14;4;355,0;259,0;177,0;103,0;0,0;0,0;45,0;20,0;49,0;193,2;163,0;242,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1966;108;14;4;264,0;0,0;97,0;78,0;98,0;6,0;21,0;0,0;44,0;82,0;247,0;183,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1967;108;14;4;238,0;96,0;194,0;78,0;21,0;0,0;17,0;3,0;11,0;32,0;191,0;178,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1968;108;14;4;89,0;159,0;17,0;55,0;5,0;11,0;24,0;8,0;50,0;117,4;85,0;188,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1969;108;14;4;138,0;58,0;124,0;106,0;12,0;89,0;7,0;33,0;13,0;224,0;359,0;261,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1970;108;14;4;159,7;58,0;24,0;98,0;0,0;17,0;27,4;40,1;0,0;153,2;0,0;79,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1971;108;14;4;96,0;68,0;87,0;91,0;19,0;56,0;4,0;58,0;76,0;139,0;334,0;198,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1972;108;14;4;67,4;230,2;75,5;89,9;32,0;0,0;49,7;39,0;82,0;125,3;227,3;231,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1973;108;14;4;266,9;0,0;204,1;0,0;43,0;35,0;0,5;13,3;10,8;104,7;191,3;175,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1974;108;14;4;201,6;70,5;96,8;110,6;37,7;22,2;0,0;0,0;0,0;154,5;47,4;216,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1975;108;14;4;391,9;47,8;77,2;99,0;51,8;32,4;46,4;0,0;64,0;130,9;344,5;205,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1976;108;14;4;21,0;119,0;73,8;14,0;78,4;15,0;75,2;0,0;132,1;160,6;155,8;271,1;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1977;108;14;4;155,1;21,0;130,3;114,6;15,8;7,0;16,2;13,0;73,9;51,3;117,4;196,8;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1978;108;14;4;124,1;70,8;132,2;84,2;75,5;53,4;92,5;20,7;161,4;124,8;248,4;165,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1979;108;14;4;494,8;263,8;130,7;121,0;25,2;18,7;16,4;18,8;49,6;49,1;228,0;163,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1980;108;14;4;202,6;88,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1981;108;14;4;151,8;29,7;96,9;95,6;32,8;19,5;1,9;35,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1985;108;14;4;0,0;0,0;0,0;114,8;43,4;12,4;18,0;33,8;96,4;80,7;183,4;159,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1986;108;14;4;227,3;53,2;55,3;34,9;11,4;6,9;53,2;84,2;19,9;1,4;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1987;108;14;4;204,4;79,6;105,0;0,0;80,9;13,0;13,7;1,2;58,8;95,0;169,2;219,7;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1988;108;14;4;169,1;207,2;0,0;0,0;62,5;33,0;7,8;0,1;8,5;256,1;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1989;108;14;4;152,4;123,8;93,3;179,1;42,0;79,2;117,6;1,6;124,7;83,3;174,8;121,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1990;108;14;4;52,5;86,4;56,0;11,4;86,0;21,2;30,0;9,8;49,5;92,7;75,0;174,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1991;108;14;4;256,4;208,8;126,2;108,7;18,8;13,4;20,5;18,8;186,4;65,5;256,9;167,5;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1992;108;14;4;175,3;93,9;33,1;195,6;84,9;11,7;51,7;22,8;129,3;0,0;311,4;132,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1993;108;14;4;99,6;112,4;139,4;117,2;24,0;16,4;3,2;11,8;65,2;79,6;65,7;276,9;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1994;108;14;4;250,3;9,8;328,5;92,8;51,4;57,6;18,6;0,0;0,8;68,2;0,0;130,4;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1995;108;14;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;285,0;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1996;108;14;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;190,0;347,2;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1997;108;14;4;317,3;57,5;115,4;58,3;9,0;22,8;0,0;5,3;86,1;109,4;176,4;153,6;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
ITAPERUNA;1998;108;14;4;196,3;126,5;67,1;20,8;125,6;5,4;7,5;53,1;29,1;98,9;137,6;171,3;0;0;0;0;0;0;0;0;0;0;0;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
